S.No,URL,Path Segment,Breadcrumb Path (Array),Breadcrumb (Formatted Trail),Primary Page Type,Hierarchy Level,Inbound Links,Search Intent
982,https://linear.app/homepage,/homepage,['Homepage'],Homepage,SERVICE_CATEGORY_HUB,L1_PRIMARY_NAV_HUB,907,COMMERCIAL_INVESTIGATION
983,https://linear.app/login,/login,"['Homepage', 'Open app']",Homepage > Open app,SERVICE_CATEGORY_HUB,L1_PRIMARY_NAV_HUB,746,COMMERCIAL_INVESTIGATION
984,https://linear.app/signup,/signup,"['Homepage', 'Sign up']",Homepage > Sign up,SERVICE_CATEGORY_HUB,L1_PRIMARY_NAV_HUB,897,COMMERCIAL_INVESTIGATION
985,https://linear.app/join-slack,/join-slack,"['OTHERS', 'SERVICE_CATEGORY_HUB']",OTHERS > SERVICE_CATEGORY_HUB,SERVICE_CATEGORY_HUB,L1_PRIMARY_NAV_HUB,747,COMMERCIAL_INVESTIGATION
986,https://linear.app/legal/aup,/legal/aup,"['OTHERS', 'UTILITY_LEGAL']",OTHERS > UTILITY_LEGAL,UTILITY_LEGAL,UTILITY_PAGE,741,NAVIGATIONAL
987,https://linear.app/customers/saas,/customers/saas,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
988,https://linear.app/customers/ai,/customers/ai,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
989,https://linear.app/customers/fintech,/customers/fintech,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
990,https://linear.app/customers/consumer,/customers/consumer,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
991,https://linear.app/customers/hardware,/customers/hardware,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
992,https://linear.app/customers/healthcare,/customers/healthcare,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
993,https://linear.app/customers/enterprise,/customers/enterprise,"['Homepage', 'Customers']",Homepage > Customers,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
994,https://linear.app/settings/plans,/settings/plans,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
995,https://linear.app/now/product-launches,/now/product-launches,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,53,INFORMATIONAL
996,https://linear.app/now/team,/now/team,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,102,INFORMATIONAL
997,https://linear.app/now/community,/now/community,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,54,INFORMATIONAL
998,https://linear.app/now/press,/now/press,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,50,INFORMATIONAL
999,https://linear.app/now/how-we-built-linear-agent,/now/how-we-built-linear-agent,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1000,https://linear.app/now/introducing-loops,/now/introducing-loops,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
1001,https://linear.app/now/linear-agent-bug-fix,/now/linear-agent-bug-fix,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1002,https://linear.app/now/coding-sessions-for-linear-agent,/now/coding-sessions-for-linear-agent,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1003,https://linear.app/now/reviewing-code-in-the-agent-era,/now/reviewing-code-in-the-agent-era,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1004,https://linear.app/now/code-review-should-be-fast,/now/code-review-should-be-fast,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,7,INFORMATIONAL
1005,https://linear.app/now/code-intelligence-for-linear-agent,/now/code-intelligence-for-linear-agent,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1006,https://linear.app/now/how-we-hire-at-linear,/now/how-we-hire-at-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,22,INFORMATIONAL
1007,https://linear.app/now/output-isn-t-design,/now/output-isn-t-design,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1008,https://linear.app/now/how-we-use-linear-agent-at-linear,/now/how-we-use-linear-agent-at-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1009,https://linear.app/now/linear-incident-on-mar-24th-2026,/now/linear-incident-on-mar-24th-2026,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1010,https://linear.app/next,/next,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1011,https://linear.app/now/behind-the-latest-design-refresh,/now/behind-the-latest-design-refresh,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
1012,https://linear.app/now/design-is-more-than-code,/now/design-is-more-than-code,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1013,https://linear.app/now/cx-in-linear,/now/cx-in-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,17,INFORMATIONAL
1014,https://linear.app/now/continuous-planning-in-linear,/now/continuous-planning-in-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
1015,https://linear.app/now/designing-remote-work-at-linear,/now/designing-remote-work-at-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,21,INFORMATIONAL
1016,https://linear.app/now/self-driving-saas,/now/self-driving-saas,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
1017,https://linear.app/now/linear-liquid-glass,/now/linear-liquid-glass,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1018,https://linear.app/now/dashboards-best-practices,/now/dashboards-best-practices,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1019,https://linear.app/now/zero-bugs-policy,/now/zero-bugs-policy,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,9,INFORMATIONAL
1020,https://linear.app/now/commure-dashboards,/now/commure-dashboards,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1021,https://linear.app/now/how-we-built-triage-intelligence,/now/how-we-built-triage-intelligence,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1022,https://linear.app/now/giving-our-team-liquidity-through-linear-s-first-tender-offer,/now/giving-our-team-liquidity-through-linear-s-first-tender-offer,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,24,INFORMATIONAL
1023,https://linear.app/now/how-cursor-integrated-with-linear-for-agents,/now/how-cursor-integrated-with-linear-for-agents,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1024,https://linear.app/now/quality-wednesdays,/now/quality-wednesdays,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
1025,https://linear.app/now/our-approach-to-building-the-agent-interaction-sdk,/now/our-approach-to-building-the-agent-interaction-sdk,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1026,https://linear.app/learn,/learn,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,151,INFORMATIONAL
1027,https://linear.app/enable-reviews,/enable-reviews,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
1028,https://linear.app/settings/account/security,/settings/account/security,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,12,INFORMATIONAL
1029,https://linear.app/docs/project-documents,/docs/project-documents,"['Homepage', 'Docs']",Homepage > Docs,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1030,https://linear.app/settings/ai/coding-sessions,/settings/ai/coding-sessions,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1031,https://linear.app/settings/account/agents,/settings/account/agents,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
1032,https://linear.app/settings/account/notifications,/settings/account/notifications,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,26,INFORMATIONAL
1033,https://linear.app/settings/integrations/github,/settings/integrations/github,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,15,INFORMATIONAL
1034,https://linear.app/settings/integrations/slack,/settings/integrations/slack,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,14,INFORMATIONAL
1035,https://linear.app/settings/asks/,/settings/asks,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,13,INFORMATIONAL
1036,https://linear.app/settings/integrations/github-enterprise-cloud,/settings/integrations/github-enterprise-cloud,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
1037,https://linear.app/changelog/page/2,/changelog/page/2,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1038,https://linear.app/contact/sales?message=Our%20company%20is%20subject%20to%20HIPAA%20compliance%20and%20we%20are%20interested%20in%20entering%20into%20a%20Business%20Associate%20Agreement%20(BAA)%20with%20Linear.,/contact/sales?message=Our%20company%20is%20subject%20to%20HIPAA%20compliance%20and%20we%20are%20interested%20in%20entering%20into%20a%20Business%20Associate%20Agreement%20(BAA)%20with%20Linear.,"['Homepage', 'Contact']",Homepage > Contact,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1039,https://linear.app/contact/sales?message=I'm interested in Linear Asks for my team and would like to learn more about…,/contact/sales?message=I'm interested in Linear Asks for my team and would like to learn more about…,"['Homepage', 'Contact']",Homepage > Contact,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1040,https://linear.app/ai,/ai,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
1041,https://linear.app/settings/customers,/settings/customers,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1042,https://linear.app/contact/sales?message=I%27m%20interested%20in%20Linear%20for%20my%20team%20and%20would%20like%20to%20learn%20more%20about%20Customer%20Requests.,/contact/sales?message=I%27m%20interested%20in%20Linear%20for%20my%20team%20and%20would%20like%20to%20learn%20more%20about%20Customer%20Requests.,"['Homepage', 'Contact']",Homepage > Contact,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1043,https://linear.app/contact/sales?message=I'm%20interested%20in%20Linear%20Insights%20for%20my%20team.%20I'd%20like%20to%20learn%20more%20about%E2%80%A6,/contact/sales?message=I'm%20interested%20in%20Linear%20Insights%20for%20my%20team.%20I'd%20like%20to%20learn%20more%20about%E2%80%A6,"['Homepage', 'Contact']",Homepage > Contact,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1044,https://linear.app/figma,/figma,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1045,https://linear.app/startups?partners=investors,/startups?partners=investors,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1046,https://linear.app/startups?partners=accelerators,/startups?partners=accelerators,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1047,https://linear.app/startups?partners=communities,/startups?partners=communities,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1048,https://linear.app/legal/ai-addendum,/legal/ai-addendum,"['OTHERS', 'UTILITY_LEGAL']",OTHERS > UTILITY_LEGAL,UTILITY_LEGAL,UTILITY_PAGE,1,NAVIGATIONAL
1049,https://linear.app/now/how-we-think-about-customer-experience-at-linear,/now/how-we-think-about-customer-experience-at-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1050,https://linear.app/settings/billing/usage,/settings/billing/usage,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1051,https://linear.app/settings/usage,/settings/usage,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1052,https://linear.app/settings/usage/spend-limits,/settings/usage/spend-limits,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1053,https://linear.app/settings/security,/settings/security,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,10,INFORMATIONAL
1054,https://linear.app/now/building-our-way,/now/building-our-way,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,23,INFORMATIONAL
1055,https://linear.app/now/why-and-how-we-do-work-trials-at-linear,/now/why-and-how-we-do-work-trials-at-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1056,https://linear.app/now/a-design-reset,/now/a-design-reset,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1057,https://linear.app/now/why-is-quality-so-rare,/now/why-is-quality-so-rare,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1058,https://linear.app/now/how-we-run-projects-at-linear,/now/how-we-run-projects-at-linear,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1059,https://linear.app/now/building-what-customers-need,/now/building-what-customers-need,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1060,https://linear.app/now/planning-for-unplanned-work,/now/planning-for-unplanned-work,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1061,https://linear.app/now/the-profitable-startup,/now/the-profitable-startup,"['Homepage', 'Now']",Homepage > Now,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1062,https://linear.app/docs/product-intelligence,/docs/product-intelligence,"['Homepage', 'Docs']",Homepage > Docs,UNKNOWN,L3_LEAF_PAGE,4,INFORMATIONAL
1063,https://linear.app/learn/intro-to-linear,/learn/intro-to-linear,"['Getting Started', 'Intro to Linear']",Getting Started > Intro to Linear,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1064,https://linear.app/learn/daily-workflows,/learn/daily-workflows,"['Getting Started', 'Daily workflows']",Getting Started > Daily workflows,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1065,https://linear.app/learn/project-planning,/learn/project-planning,"['Getting Started', 'Project planning']",Getting Started > Project planning,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1066,https://linear.app/learn/managing-unplanned-work,/learn/managing-unplanned-work,"['Getting Started', 'Managing unplanned work']",Getting Started > Managing unplanned work,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1067,https://linear.app/learn/building-with-your-users,/learn/building-with-your-users,"['Getting Started', 'Building with your users']",Getting Started > Building with your users,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1068,https://linear.app/learn/insights-and-analytics,/learn/insights-and-analytics,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1069,https://linear.app/learn/database-query,/learn/database-query,"['Loops use cases', 'Database query']",Loops use cases > Database query,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1070,https://linear.app/learn/docs-maintenance,/learn/docs-maintenance,"['Loops use cases', 'Docs maintenance']",Loops use cases > Docs maintenance,UNKNOWN,L3_LEAF_PAGE,8,INFORMATIONAL
1071,https://linear.app/demo,/demo,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1072,https://linear.app/settings/import-export,/settings/import-export,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,13,INFORMATIONAL
1073,https://linear.app/settings/connected-accounts,/settings/connected-accounts,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1074,https://linear.app/settings/account/code-and-reviews,/settings/account/code-and-reviews,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,6,INFORMATIONAL
1075,https://linear.app/reset,/reset,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1076,https://linear.app/my-issues/subscribed,/my-issues/subscribed,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1077,https://linear.app/settings/initiatives,/settings/initiatives,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1078,https://linear.app/agent?skill=loop-bug-triage,/agent?skill=loop-bug-triage,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1079,https://linear.app/agent?skill=loop-incident-follow-up,/agent?skill=loop-incident-follow-up,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1080,https://linear.app/agent?skill=loop-cross-platform-handoff,/agent?skill=loop-cross-platform-handoff,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1081,https://linear.app/agent?skill=loop-customer-follow-up,/agent?skill=loop-customer-follow-up,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1082,https://linear.app/settings/billing,/settings/billing,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,5,INFORMATIONAL
1083,https://linear.app/settings/ai/code-intelligence,/settings/ai/code-intelligence,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1084,https://linear.app/settings/ai,/settings/ai,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,2,INFORMATIONAL
1085,https://linear.app/agent,/agent,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,3,INFORMATIONAL
1086,https://linear.app/agent?prompt=Review%20all%20issues%20assigned%20to%20me%2C%20the%20projects%20I%E2%80%99m%20involved%20in%2C%20and%20any%20upcoming%20deadlines%20or%20milestones%20in%20the%20next%20two%20weeks.%20%0A%0ARecommend%20what%20I%20should%20focus%20on%20this%20week%20based%20on%3A%20what%E2%80%99s%20blocking%20other%20people%E2%80%99s%20work%2C%20what%20has%20the%20nearest%20deadlines%2C%20and%20what%E2%80%99s%20tied%20to%20the%20highest-priority%20projects.%20%0A%0AFor%20each%20recommendation%2C%20explain%20the%20reasoning%20briefly.%20Also%20flag%20anything%20assigned%20to%20me%20that%20looks%20stale%20or%20no%20longer%20relevant.%20Save%20this%20as%20a%20new%20skill,/agent?prompt=Review%20all%20issues%20assigned%20to%20me%2C%20the%20projects%20I%E2%80%99m%20involved%20in%2C%20and%20any%20upcoming%20deadlines%20or%20milestones%20in%20the%20next%20two%20weeks.%20%0A%0ARecommend%20what%20I%20should%20focus%20on%20this%20week%20based%20on%3A%20what%E2%80%99s%20blocking%20other%20people%E2%80%99s%20work%2C%20what%20has%20the%20nearest%20deadlines%2C%20and%20what%E2%80%99s%20tied%20to%20the%20highest-priority%20projects.%20%0A%0AFor%20each%20recommendation%2C%20explain%20the%20reasoning%20briefly.%20Also%20flag%20anything%20assigned%20to%20me%20that%20looks%20stale%20or%20no%20longer%20relevant.%20Save%20this%20as%20a%20new%20skill,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1087,https://linear.app/agent?prompt=Draft%20a%20concise%20weekly%20update%20for%20this%20project.%0A%0ACall%20out%20any%20meaningful%20changes%20in%20scope%20or%20timeline.%20Note%20work%20that%20appears%20off%20plan%20or%20is%20drifting%20from%20the%20original%20goals.%20Base%20the%20update%20on%20evidence%20from%20project%20issues%20and%20activity%2C%20and%20don%E2%80%99t%20infer%20progress%20that%20isn%E2%80%99t%20supported.%0A%0AKeep%20it%20clear%2C%20concise%2C%20and%20suitable%20for%20sharing%20with%20the%20full%20team.%20Share%20the%20draft%20with%20me%20in%20this%20chat%20first.%20Once%20I%20approve%20it%2C%20post%20it%20to%20the%20project.%0A%0ASave%20this%20as%20a%20new%20skill,/agent?prompt=Draft%20a%20concise%20weekly%20update%20for%20this%20project.%0A%0ACall%20out%20any%20meaningful%20changes%20in%20scope%20or%20timeline.%20Note%20work%20that%20appears%20off%20plan%20or%20is%20drifting%20from%20the%20original%20goals.%20Base%20the%20update%20on%20evidence%20from%20project%20issues%20and%20activity%2C%20and%20don%E2%80%99t%20infer%20progress%20that%20isn%E2%80%99t%20supported.%0A%0AKeep%20it%20clear%2C%20concise%2C%20and%20suitable%20for%20sharing%20with%20the%20full%20team.%20Share%20the%20draft%20with%20me%20in%20this%20chat%20first.%20Once%20I%20approve%20it%2C%20post%20it%20to%20the%20project.%0A%0ASave%20this%20as%20a%20new%20skill,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1088,https://linear.app/agent?prompt=Review%20my%20recent%20work%20across%20issues%2C%20projects%2C%20and%20comments%20from%20the%20last%20two%20weeks.%0A%0AHighlight%20the%20most%20important%20updates%2C%20decisions%2C%20risks%2C%20and%20open%20questions%20I%20should%20bring%20to%20my%20next%201%3A1.%0A%0AAlso%20flag%20anything%20that%20looks%20blocked%2C%20stalled%2C%20or%20in%20need%20of%20follow-up.%0A%0ASave%20this%20as%20a%20new%20skill,/agent?prompt=Review%20my%20recent%20work%20across%20issues%2C%20projects%2C%20and%20comments%20from%20the%20last%20two%20weeks.%0A%0AHighlight%20the%20most%20important%20updates%2C%20decisions%2C%20risks%2C%20and%20open%20questions%20I%20should%20bring%20to%20my%20next%201%3A1.%0A%0AAlso%20flag%20anything%20that%20looks%20blocked%2C%20stalled%2C%20or%20in%20need%20of%20follow-up.%0A%0ASave%20this%20as%20a%20new%20skill,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1089,https://linear.app/agent?prompt=Turn%20the%20attached%20PRD%20into%20a%20new%20Linear%20project.%0A%0ADraft%20the%20project%20overview%20based%20on%20the%20PRD%2C%20create%20the%20issues%20needed%20to%20deliver%20it%2C%20and%20organize%20them%20into%20milestones%20in%20a%20way%20that%20reflects%20the%20plan%20in%20the%20doc.%0A%0AKeep%20the%20issues%20well%20scoped%2C%20include%20helpful%20context%20in%20each%20one%2C%20and%20call%20out%20anything%20ambiguous%20instead%20of%20filling%20in%20gaps%20on%20your%20own.%0A%0ASave%20this%20as%20a%20new%20skill,/agent?prompt=Turn%20the%20attached%20PRD%20into%20a%20new%20Linear%20project.%0A%0ADraft%20the%20project%20overview%20based%20on%20the%20PRD%2C%20create%20the%20issues%20needed%20to%20deliver%20it%2C%20and%20organize%20them%20into%20milestones%20in%20a%20way%20that%20reflects%20the%20plan%20in%20the%20doc.%0A%0AKeep%20the%20issues%20well%20scoped%2C%20include%20helpful%20context%20in%20each%20one%2C%20and%20call%20out%20anything%20ambiguous%20instead%20of%20filling%20in%20gaps%20on%20your%20own.%0A%0ASave%20this%20as%20a%20new%20skill,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
1090,https://linear.app/agent?prompt=Review%20new%20and%20untriaged%20issues%20for%20our%20team.%0A%0AFor%20each%20issue%2C%20recommend%20the%20next%20step%2C%20such%20as%20clarifying%20scope%2C%20assigning%20an%20owner%2C%20setting%20priority%2C%20linking%20related%20work%2C%20or%20closing%20it%20if%20it%20is%20no%20longer%20needed.%0A%0AFlag%20any%20duplicates%2C%20missing%20context%2C%20or%20risks%20that%20would%20help%20the%20team%20triage%20more%20consistently.%0A%0APresent%20the%20recommendations%20clearly%20so%20any%20team%20member%20can%20act%20on%20them.%0A%0ASave%20this%20as%20a%20new%20skill,/agent?prompt=Review%20new%20and%20untriaged%20issues%20for%20our%20team.%0A%0AFor%20each%20issue%2C%20recommend%20the%20next%20step%2C%20such%20as%20clarifying%20scope%2C%20assigning%20an%20owner%2C%20setting%20priority%2C%20linking%20related%20work%2C%20or%20closing%20it%20if%20it%20is%20no%20longer%20needed.%0A%0AFlag%20any%20duplicates%2C%20missing%20context%2C%20or%20risks%20that%20would%20help%20the%20team%20triage%20more%20consistently.%0A%0APresent%20the%20recommendations%20clearly%20so%20any%20team%20member%20can%20act%20on%20them.%0A%0ASave%20this%20as%20a%20new%20skill,"['OTHERS', 'UNKNOWN']",OTHERS > UNKNOWN,UNKNOWN,L3_LEAF_PAGE,1,INFORMATIONAL
